time,lat,lon,depth,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2021-08-02T23:28:38.000Z,22.3333,-156.3708,57,25.68,53.74,34.95,1023.34,0.06,137.95,1606.91,8.7,0,24.27,30.54,31.79,31.07,14.61,7.92,4.11,3.53,2.82,0,0.05,0,0.12,0,0,0.06,0,0,0,0,0,0.422,0.434,0.359,0.344,0.112,0.051,0.025,0.023,0.02,0,0.002,0,0.001,0,0.001,0.003,0,0.002,0,0,0,93.66,109.7,123.15,123.79,125.16,126.57,126.9,125.97,124.53,119.47,113.91,114.55,114.75,112.06,109.2,103.05,98.48,93.18,70.52,69.53,93.86
2021-08-02T23:28:40.000Z,22.3333,-156.3708,58,25.68,53.73,34.95,1023.35,0.064,138.3,1616.07,8.72,0.03,24.3,30.68,32.13,31.41,14.55,7.79,4.01,3.39,2.71,0,0,0,0.11,0,0,0.04,0,0.04,0,0,0,0.401,0.415,0.345,0.331,0.108,0.048,0.024,0.022,0.019,0,0,0,0.002,0.001,0.003,0.003,0,0.002,0,0.004,0,94.09,109.81,124.22,124.63,125.55,126.97,127.61,126.99,125.19,120.07,114.52,114.99,114.85,113.01,109.74,103.66,99.3,93.4,70.99,70.1,94.4
2021-08-02T23:28:42.000Z,22.3333,-156.3708,59,25.67,53.73,34.95,1023.36,0.066,134.05,1617.08,8.45,0.04,23.52,29.8,31.3,30.55,14.03,7.46,3.84,3.17,2.64,0,0,0,0.15,0,0,0.04,0.04,0,0,0,0,0.387,0.405,0.342,0.328,0.106,0.046,0.024,0.023,0.018,0,0.001,0,0.002,0.002,0.004,0,0,0.005,0,0.003,0,93.34,109.33,124.82,125,125.45,126.45,127.27,127.3,125.39,119.96,114.52,114.46,114.44,113.78,109.59,104.1,100.08,92.64,71.89,71.16,95.45
2021-08-02T23:28:44.000Z,22.3333,-156.3708,60,25.66,53.72,34.95,1023.36,0.067,128.76,1613.42,8.12,0.01,22.61,28.69,30.11,29.4,13.47,7.08,3.66,3.06,2.45,0,0,0,0.05,0,0,0,0.09,0,0,0,0.03,0.364,0.38,0.324,0.311,0.101,0.044,0.023,0.021,0.017,0,0.002,0,0.001,0.002,0.003,0,0.001,0.006,0,0.004,0,93.17,109.76,124.26,124.74,125.5,126.54,127.07,126.73,125.27,119.64,114.32,114.51,114.4,113.27,109.6,103.61,99.55,92.83,71.46,70.59,94.9
2021-08-02T23:28:46.000Z,22.3333,-156.3708,61,25.64,53.69,34.95,1023.37,0.072,127.17,1602.59,8.02,0.09,22.38,28.43,29.86,29.16,13.18,6.86,3.44,2.91,2.34,0.13,0.06,0,0,0,0.07,0,0.13,0,0.05,0,0.08,0.346,0.364,0.312,0.299,0.099,0.043,0.022,0.019,0.017,0.001,0.002,0,0,0,0,0,0,0.002,0,0.005,0,92.41,108.95,123.59,124.09,124.86,125.65,125.97,125.83,124.41,118.56,113.76,113.78,113.34,112.62,108.87,102.85,98.9,91.88,70.54,70.3,94.17
2021-08-02T23:28:48.000Z,22.3333,-156.3708,62,25.58,53.62,34.94,1023.39,0.073,115.87,1598.63,7.31,-0.03,20.68,26.17,27.22,26.53,11.72,6.02,3,2.49,2.02,0,0.07,0.08,0,0.04,0.02,0,0.09,0.05,0.03,0,0.07,0.326,0.346,0.299,0.288,0.094,0.042,0.02,0.019,0.016,0.004,0.002,0,0,0,0.002,0,0,0.003,0,0.005,0,92.52,108.6,122.98,123.44,124.31,125.45,125.98,125.55,123.86,118.83,113.39,113.76,113.76,111.94,108.65,102.81,98.23,92.24,70.52,69.71,93.81
2021-08-02T23:28:50.000Z,22.3333,-156.3708,63,25.5,53.55,34.95,1023.42,0.082,119.92,1609.49,7.56,0.08,21.14,26.95,28.44,27.74,12.19,6.25,3.07,2.49,2.06,0,0.05,0,0,0.06,0.03,0,0.04,0.06,0,0,0,0.308,0.331,0.288,0.276,0.088,0.04,0.021,0.018,0.016,0,0.001,0,0.002,0,0.001,0,0,0.003,0,0.003,0,92.96,109.37,124.09,124.55,125.25,126.16,126.63,126.42,124.96,119.13,114.45,114.42,113.91,112.92,109.46,103.23,99.46,92.53,70.74,70.62,94.39
2021-08-02T23:28:53.000Z,22.3333,-156.3708,64,25.39,53.41,34.93,1023.45,0.079,110.48,1611.02,6.97,0.04,19.62,24.91,26.13,25.49,11.12,5.66,2.76,2.27,1.84,0.08,0,0,0.1,0,0,0,0,0,0,0,0,0.291,0.313,0.275,0.265,0.085,0.038,0.018,0.017,0.014,0.003,0.003,0.001,0,0,0.003,0,0,0.003,0,0.005,0,93.39,109.92,123.88,124.62,125.8,126.67,126.83,126.21,125.11,119.54,114.37,114.69,114.41,112.78,109.59,103.33,99.32,92.91,71.03,70.37,94.55
2021-08-02T23:28:55.000Z,22.3333,-156.3708,65,24.9,52.87,34.91,1023.58,0.094,105.73,1608.12,6.67,0.03,18.83,23.8,24.84,24.2,10.46,5.26,2.6,2.19,1.77,0.21,0,0,0.2,0,0,0.16,0,0,0,0,0,0.272,0.292,0.258,0.247,0.078,0.034,0.019,0.015,0.013,0,0.002,0.001,0,0,0,0,0,0,0,0,0,93.47,109.51,123.56,124.13,125.27,126.39,126.77,126.11,124.73,119.46,113.98,114.64,114.61,112.14,109.36,103.1,98.8,93.33,70.62,69.48,93.79
2021-08-02T23:28:57.000Z,22.3333,-156.3708,66,24.54,52.55,34.95,1023.73,0.126,102.43,1609.09,6.46,0.07,18.1,23.28,24.61,23.98,10.18,4.99,2.38,1.99,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0.289,0.258,0.246,0.077,0.034,0.02,0.014,0.013,0.001,0.001,0.004,0.002,0.003,0,0,0,0,0,0,0,93.16,109.62,123.66,124.28,125.51,126.4,126.78,126.12,125,119.24,114.38,114.74,114.35,112.71,109.67,103.1,99.32,93.11,70.48,70.12,93.82
2021-08-02T23:28:59.000Z,22.3333,-156.3708,67,24.46,52.46,34.95,1023.76,0.111,95.8,1615.64,6.04,0,16.96,21.85,23.12,22.52,9.44,4.59,2.13,1.77,1.39,0.04,0.02,0,0,0.02,0.03,0,0,0,0,0,0,0.25,0.269,0.242,0.23,0.07,0.032,0.018,0.014,0.013,0.001,0.002,0.003,0.003,0.002,0,0,0,0,0.002,0,0,92.81,109.94,124.69,125.35,125.99,126.64,126.91,126.72,125.68,119.41,114.93,114.87,114.17,113.5,109.9,103.49,100,92.89,70.95,70.89,94.77
2021-08-02T23:29:01.000Z,22.3333,-156.3708,68,24.3,52.31,34.96,1023.82,0.109,95.76,1608.58,6.04,0.06,16.77,21.77,23.27,22.68,9.43,4.58,2.1,1.75,1.36,0.08,0.03,0.04,0,0,0,0,0.01,0.05,0,0,0,0.24,0.261,0.236,0.224,0.068,0.031,0.018,0.014,0.014,0.002,0.003,0.004,0.004,0.005,0.001,0.001,0.003,0.002,0.005,0.002,0.004,93.35,110.05,123.57,124.36,125.6,126.56,126.78,126.03,124.79,119.19,114.15,114.6,114.25,112.33,109.28,102.92,98.97,93.08,70.37,69.8,93.79
2021-08-02T23:29:03.000Z,22.3333,-156.3708,69,24.19,52.22,34.98,1023.87,0.106,88.66,1579.14,5.59,0.04,15.53,20.22,21.57,21,8.68,4.17,1.93,1.61,1.26,0.04,0.01,0,0,0,0.01,0,0,0.06,0.05,0,0,0.228,0.251,0.227,0.216,0.066,0.029,0.017,0.013,0.014,0.003,0.003,0.006,0.004,0.006,0,0,0.003,0.001,0.006,0.002,0.003,91.63,107.73,121.54,122.14,123.21,124.03,124.39,123.85,122.51,116.87,112.23,112.64,112.06,110.5,107.68,100.79,97.12,91.5,68.77,68.49,91.87
2021-08-02T23:29:05.000Z,22.3333,-156.3708,70,24.1,52.15,35,1023.91,0.105,85.02,1570.75,5.36,0.05,14.82,19.38,20.7,20.14,8.28,3.93,1.83,1.52,1.2,0.09,0.02,0.02,0,0.05,0.04,0.01,0,0,0,0.02,0,0.219,0.242,0.22,0.21,0.064,0.028,0.015,0.013,0.012,0.003,0.003,0.005,0.002,0.005,0.001,0,0.001,0.001,0.004,0.003,0.002,90.73,107.1,120.85,121.56,122.62,123.41,123.6,123.11,122.08,116.2,111.67,112.15,111.49,110.06,107.11,100.51,96.83,90.99,68.73,68.46,91.64
2021-08-02T23:29:07.000Z,22.3333,-156.3708,71,24.03,52.09,35,1023.94,0.109,82.17,1597.37,5.18,0.06,14.2,18.76,20.2,19.67,7.99,3.76,1.72,1.41,1.09,0.1,0,0.06,0.04,0,0.05,0,0,0,0,0.02,0,0.202,0.227,0.208,0.199,0.06,0.026,0.013,0.013,0.011,0.002,0.002,0.002,0.001,0.003,0.001,0,0,0.001,0.003,0.002,0,92.78,108.6,122.83,123.22,124.11,125.4,125.99,125.59,123.72,118.82,112.87,113.13,113.54,111.81,108.04,102.93,98.13,91.77,71.01,69.7,94.07
2021-08-02T23:29:09.000Z,22.3333,-156.3708,72,23.99,52.05,35,1023.96,0.104,77.32,1602.85,4.88,0.02,13.43,17.73,19.13,18.62,7.4,3.42,1.51,1.27,0.96,0.09,0.05,0.06,0,0,0.03,0.02,0,0,0,0,0,0.189,0.214,0.197,0.189,0.056,0.023,0.012,0.012,0.009,0.001,0.001,0,0.002,0.002,0.001,0,0,0.001,0,0.001,0,92.74,108.68,123.47,123.78,124.55,125.65,126.26,126.08,124.18,119.06,113.51,113.64,113.66,112.57,108.63,103.25,98.86,92.04,71.14,70.26,94.52
2021-08-02T23:29:11.000Z,22.3333,-156.3708,73,23.97,52.03,35.01,1023.97,0.107,75.29,1595.92,4.75,0.07,13,17.23,18.74,18.25,7.2,3.31,1.48,1.24,0.94,0.06,0.03,0.02,0,0.02,0.03,0.01,0,0.02,0,0,0,0.184,0.211,0.195,0.187,0.055,0.023,0.012,0.012,0.009,0.002,0,0,0.001,0.001,0.002,0.001,0,0.001,0,0,0,92.71,108.9,122.86,123.45,124.41,125.36,125.7,125.15,123.85,118.21,113.29,113.58,113.16,111.63,108.49,102.2,98.36,92.09,69.96,69.53,93.32
2021-08-02T23:29:13.000Z,22.3333,-156.3708,74,23.96,52.03,35.01,1023.98,0.113,70.34,1595.69,4.44,0.01,12.1,16.14,17.56,17.08,6.69,3.07,1.34,1.13,0.84,0,0.03,0.03,0,0.04,0.01,0,0,0.03,0,0.05,0.04,0.176,0.201,0.188,0.18,0.052,0.022,0.012,0.011,0.009,0.001,0,0,0,0.001,0.002,0,0,0,0,0,0,92.58,108.88,122.69,123.34,124.45,125.48,125.75,125.13,123.81,118.5,113.06,113.65,113.6,111.33,108.51,102.2,97.88,92.45,70.1,69.05,93.12
2021-08-02T23:29:15.000Z,22.3333,-156.3708,75,23.94,52.01,35.01,1023.99,0.113,70.15,1602.54,4.42,0.01,11.92,16.07,17.71,17.23,6.66,3.02,1.32,1.1,0.84,0.03,0.04,0,0,0,0.03,0,0,0,0,0,0.03,0.161,0.185,0.174,0.166,0.048,0.02,0.012,0.01,0.009,0.001,0,0,0,0.001,0,0,0,0,0.001,0,0.001,92.8,108.9,123.57,123.98,124.59,125.66,126.1,125.91,124.27,118.7,113.66,113.76,113.48,112.4,108.67,102.96,98.88,92.18,70.75,70.15,94.03
2021-08-02T23:29:17.000Z,22.3333,-156.3708,76,23.93,52,35.01,1024,0.109,68.6,1586.35,4.33,0.05,11.57,15.72,17.44,16.95,6.47,2.88,1.23,1.03,0.79,0.07,0,0,0,0,0.03,0,0.03,0,0,0,0.03,0.156,0.18,0.17,0.163,0.047,0.019,0.012,0.009,0.008,0.001,0,0,0.002,0.002,0,0,0,0,0.002,0,0,92.29,108.17,122.15,122.72,123.59,124.62,124.95,124.43,123.16,117.49,112.45,112.9,112.51,110.91,107.85,101.58,97.62,91.57,69.32,68.84,92.65
2021-08-02T23:29:19.000Z,22.3333,-156.3708,77,23.92,51.98,35.01,1024.01,0.115,64.3,1564.25,4.06,0.04,10.79,14.74,16.34,15.89,6.06,2.7,1.16,0.96,0.73,0,0.04,0,0,0,0,0,0,0.01,0,0,0.05,0.153,0.177,0.168,0.16,0.046,0.019,0.011,0.009,0.009,0.001,0,0.001,0.001,0.002,0.001,0,0,0,0.002,0,0,91.08,106.92,120.31,121.03,122.1,123.04,123.28,122.54,121.45,115.86,110.87,111.39,111,109.08,106.27,100.06,95.97,90.38,68.53,67.72,91.28
2021-08-02T23:29:21.000Z,22.3333,-156.3708,78,23.88,51.95,35.01,1024.02,0.125,61.23,1554.1,3.86,0,10.25,14.02,15.59,15.16,5.76,2.53,1.09,0.89,0.66,0,0.06,0.05,0.01,0.03,0.04,0,0,0.03,0,0,0.04,0.14,0.162,0.155,0.148,0.042,0.018,0.01,0.008,0.008,0.001,0,0.001,0,0.002,0.001,0,0.001,0,0.002,0,0.001,90.28,106.02,119.78,120.34,121.01,121.98,122.47,121.97,120.5,115.11,110.11,110.48,110.16,108.45,105.42,99.56,95.23,89.46,68.29,67.44,90.89
2021-08-02T23:29:23.000Z,22.3333,-156.3708,79,23.8,51.88,35.02,1024.06,0.127,61.68,1562.8,3.89,0.06,10.19,14.1,15.85,15.4,5.78,2.51,1.04,0.85,0.64,0,0,0.07,0.07,0.08,0.02,0.03,0,0.01,0,0.04,0.03,0.133,0.153,0.148,0.141,0.04,0.018,0.01,0.008,0.007,0.001,0,0.002,0,0.002,0.001,0,0.002,0,0,0,0.001,90.51,106.7,120.42,121.09,121.91,122.72,122.91,122.5,121.42,115.41,111,111.28,110.63,109.4,106.35,99.86,96.24,89.9,68.25,68.25,91.1
2021-08-02T23:29:25.000Z,22.3333,-156.3708,80,23.77,51.84,35.02,1024.07,0.131,58.44,1569.96,3.69,0.06,9.62,13.37,15.08,14.65,5.45,2.34,0.97,0.79,0.6,0.08,0,0.06,0,0.02,0,0,0,0,0.03,0,0,0.127,0.15,0.146,0.139,0.039,0.017,0.009,0.009,0.007,0.001,0,0.001,0,0.003,0.002,0,0.001,0,0.001,0,0.001,91.52,107.06,120.46,121.11,122.35,123.49,123.84,123.11,121.82,116.49,111.25,111.87,111.87,109.49,106.73,100.44,96.25,90.99,68.68,67.9,91.57
2021-08-02T23:29:27.000Z,22.3333,-156.3708,81,23.72,51.8,35.02,1024.09,0.135,55.31,1575.23,3.49,0.05,9.07,12.66,14.32,13.93,5.15,2.22,0.94,0.77,0.55,0.05,0,0,0,0.03,0.03,0,0,0,0,0,0,0.123,0.145,0.141,0.134,0.038,0.016,0.009,0.008,0.007,0.001,0,0,0,0.002,0.002,0,0.001,0,0.001,0,0,92.02,107.37,120.94,121.39,122.48,123.88,124.42,123.65,121.99,117.14,111.54,112.12,112.17,109.79,106.83,101.04,96.33,91.21,69.08,68.01,91.92
2021-08-02T23:29:29.000Z,22.3333,-156.3708,82,23.71,51.79,35.02,1024.1,0.134,52.69,1584.9,3.32,0.02,8.65,12.08,13.74,13.33,4.87,2.05,0.89,0.73,0.55,0.02,0,0,0,0.01,0,0.02,0,0,0.04,0,0,0.112,0.132,0.13,0.124,0.036,0.015,0.008,0.008,0.005,0.001,0,0,0,0.002,0.002,0,0,0,0.001,0,0,92.08,107.87,122.22,122.71,123.3,124.36,124.86,124.55,122.91,117.41,112.39,112.53,112.18,110.95,107.55,101.62,97.56,91.06,69.69,69.23,92.94
2021-08-02T23:29:31.000Z,22.3333,-156.3708,83,23.7,51.78,35.02,1024.11,0.133,52.13,1600.19,3.29,0.03,8.46,11.92,13.7,13.28,4.79,2,0.83,0.67,0.53,0,0,0,0.07,0.02,0,0,0,0,0.04,0,0.02,0.108,0.128,0.126,0.12,0.034,0.014,0.008,0.007,0.006,0.001,0.001,0.001,0,0.002,0.002,0.001,0.002,0,0.001,0,0.002,92.89,108.45,123.5,123.74,124.19,125.3,126.05,125.89,124,118.82,113.26,113.4,113.39,112.31,108.37,103.01,98.69,91.85,70.98,69.99,94.29
2021-08-02T23:29:33.000Z,22.3333,-156.3708,84,23.7,51.78,35.02,1024.11,0.131,50.46,1603.02,3.18,0.02,8.12,11.52,13.31,12.93,4.63,1.92,0.77,0.6,0.49,0.07,0,0,0.05,0,0.01,0,0,0,0,0,0,0.103,0.124,0.123,0.118,0.033,0.013,0.008,0.007,0.006,0.001,0.001,0.001,0.001,0.003,0.002,0.001,0.002,0,0.002,0,0.003,93.38,109.15,123.3,123.77,124.7,126,126.35,125.83,124.24,118.91,113.72,114.1,113.83,112.09,108.79,102.69,98.71,92.63,70.3,69.76,93.65
2021-08-02T23:29:35.000Z,22.3333,-156.3708,85,23.7,51.78,35.02,1024.12,0.136,49.06,1589.12,3.09,0.08,7.75,11.12,12.96,12.59,4.54,1.89,0.79,0.63,0.48,0.11,0,0,0,0.03,0.03,0,0,0.05,0.04,0.1,0.07,0.099,0.119,0.12,0.115,0.031,0.013,0.008,0.007,0.006,0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0,0.002,0,0.003,92.2,108.03,122.59,122.94,123.49,124.55,125.09,124.9,123.26,117.68,112.54,112.57,112.51,111.42,107.75,102.08,97.94,91.16,70.16,69.59,93.35
2021-08-02T23:29:37.000Z,22.3333,-156.3708,86,23.7,51.77,35.02,1024.12,0.133,44.98,1581.32,2.84,-0.02,7.06,9.92,11.47,11.11,4.01,1.71,0.79,0.66,0.51,0.23,0.19,0.18,0.17,0.23,0.21,0.23,0.23,0.25,0.26,0.31,0.27,0.095,0.115,0.116,0.11,0.03,0.013,0.008,0.006,0.006,0,0.001,0.001,0.002,0.002,0.001,0.002,0.001,0.001,0.002,0,0.003,92.09,107.51,121.75,122.06,122.81,123.98,124.66,124.31,122.49,117.43,111.73,112.11,112.35,110.45,106.93,101.85,96.83,91.01,69.98,68.8,92.87
2021-08-02T23:29:39.000Z,22.3333,-156.3708,87,23.69,51.77,35.02,1024.13,0.133,45.55,1566.68,2.87,0.07,7.11,10.2,11.96,11.59,4.1,1.69,0.75,0.6,0.47,0.13,0.09,0.09,0.1,0.13,0.12,0.14,0.12,0.11,0.13,0.15,0.15,0.091,0.11,0.111,0.106,0.029,0.012,0.008,0.006,0.005,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.002,91.77,106.3,120.25,120.54,121.51,123.06,123.84,123.15,121.16,116.75,110.74,111.23,111.65,109.47,106.12,100.96,96.24,90.47,69.38,68.12,91.95
2021-08-02T23:29:41.000Z,22.3333,-156.3708,88,23.68,51.76,35.02,1024.14,0.134,42.67,1572.39,2.69,0.06,6.68,9.74,11.51,11.17,3.85,1.55,0.63,0.49,0.37,0.06,0,0,0,0,0,0,0,0,0,0,0,0.085,0.104,0.106,0.101,0.027,0.011,0.007,0.005,0.005,0,0,0.001,0.003,0.002,0,0.001,0.001,0,0.002,0,0.003,91.8,106.94,120.8,121.14,122.17,123.49,124.1,123.59,121.72,117.03,111.1,111.54,111.98,109.61,106.35,101.14,96.26,90.63,69.49,68.03,92.16
2021-08-02T23:29:43.000Z,22.3333,-156.3708,89,23.65,51.73,35.02,1024.15,0.143,40.31,1571.32,2.54,0.04,6.32,9.21,10.92,10.6,3.64,1.46,0.57,0.44,0.34,0.03,0,0,0,0,0,0,0,0,0,0,0,0.078,0.097,0.1,0.095,0.025,0.01,0.007,0.005,0.005,0,0,0,0.002,0.001,0.001,0.001,0.001,0,0.002,0,0.002,91.82,107.1,120.7,121.17,122.21,123.57,123.92,123.34,121.74,116.65,111.26,111.75,111.74,109.68,106.66,100.61,96.43,90.73,68.83,68.17,91.7
2021-08-02T23:29:45.000Z,22.3333,-156.3708,90,23.64,51.72,35.02,1024.16,0.143,38.71,1575.09,2.44,0.02,6.03,8.82,10.55,10.23,3.48,1.38,0.54,0.43,0.32,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0.073,0.091,0.094,0.09,0.024,0.009,0.006,0.005,0.005,0,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,92.15,107.69,120.72,121.37,122.88,124.13,124.35,123.41,122.08,117.23,111.43,112.24,112.45,109.55,106.81,101.05,96.33,91.23,69.09,67.9,92.01
2021-08-02T23:29:47.000Z,22.3333,-156.3708,91,23.63,51.71,35.02,1024.16,0.141,38.23,1589.8,2.41,0.07,5.89,8.67,10.47,10.15,3.43,1.34,0.52,0.41,0.31,0.04,0,0.04,0,0.02,0,0.02,0.01,0.01,0.03,0.02,0,0.07,0.087,0.091,0.087,0.023,0.009,0.006,0.004,0.005,0,0,0,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,92.41,107.9,122.51,122.71,123.42,124.53,125.21,125.06,123.08,118.07,112.24,112.41,112.66,111.43,107.56,102.41,97.8,91.3,70.54,69.34,93.52
2021-08-02T23:29:49.000Z,22.3333,-156.3708,92,23.63,51.72,35.03,1024.17,0.133,35.67,1592,2.25,0.01,5.48,8.12,9.81,9.51,3.16,1.22,0.46,0.36,0.28,0.04,0,0.02,0,0.01,0,0,0,0,0,0.01,0,0.067,0.084,0.089,0.085,0.022,0.008,0.005,0.005,0.004,0,0,0,0.001,0,0.001,0.001,0,0,0,0,0.001,92.77,108.23,122.4,122.68,123.67,124.97,125.63,125.11,123.2,118.28,112.48,112.72,113.03,111.49,107.7,102.37,97.86,91.47,70.48,69.32,93.64
2021-08-02T23:29:51.000Z,22.3333,-156.3708,93,23.63,51.71,35.02,1024.17,0.133,34.96,1575.26,2.21,0.04,5.28,7.94,9.69,9.4,3.12,1.2,0.46,0.36,0.28,0.05,0,0.01,0,0.01,0,0,0,0,0,0,0,0.064,0.082,0.087,0.083,0.021,0.008,0.005,0.004,0.004,0,0,0,0.001,0,0.001,0.001,0,0,0,0,0.001,92.12,107.8,120.93,121.65,122.93,123.99,124.24,123.47,122.11,116.81,111.58,112.03,111.8,109.92,106.93,100.98,96.72,90.89,69.05,68.4,91.99
2021-08-02T23:29:54.000Z,22.3333,-156.3708,94,23.62,51.71,35.03,1024.18,0.134,33.17,1562.73,2.09,0.04,5.01,7.52,9.23,8.94,2.94,1.13,0.44,0.33,0.27,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0.061,0.078,0.083,0.08,0.02,0.008,0.005,0.004,0.004,0,0,0,0,0,0.001,0,0,0,0,0.001,0,90.3,106.68,120.4,121.11,122,122.75,122.89,122.46,121.49,115.36,111.25,111.28,110.47,109.54,106.46,99.86,96.51,89.94,68.29,68.34,91.17
2021-08-02T23:29:56.000Z,22.3333,-156.3708,95,23.6,51.69,35.03,1024.19,0.149,32.27,1576.86,2.04,0.06,4.81,7.31,9.04,8.75,2.84,1.09,0.43,0.32,0.25,0.01,0,0.03,0,0.01,0,0,0,0,0.01,0,0.01,0.056,0.072,0.078,0.074,0.019,0.007,0.004,0.004,0.004,0,0,0,0,0.001,0.001,0,0,0,0,0,0,91.23,107.28,121.4,121.85,122.71,123.58,124.15,123.78,122.3,117.04,111.72,112.03,111.86,110.38,107.03,101.3,97.05,90.93,69.57,68.64,92.48
2021-08-02T23:29:58.000Z,22.3333,-156.3708,96,23.53,51.6,35.02,1024.21,0.147,30.65,1584.44,1.93,0.07,4.56,6.95,8.62,8.36,2.69,1,0.4,0.3,0.23,0.01,0,0.01,0,0.02,0,0,0.01,0,0,0,0,0.052,0.068,0.075,0.071,0.018,0.006,0.004,0.004,0.003,0.001,0,0,0,0,0.001,0,0,0,0,0,0,91.53,107.77,122.02,122.61,123.44,124.21,124.68,124.42,123.1,117.47,112.39,112.58,112.32,111.16,107.67,101.85,97.95,91.22,70.15,69.45,93.15
2021-08-02T23:30:00.000Z,22.3333,-156.3708,97,23.39,51.46,35.02,1024.26,0.15,28.73,1586.57,1.81,0.01,4.25,6.49,8.11,7.86,2.52,0.93,0.35,0.27,0.2,0.03,0,0.03,0,0.01,0,0,0.03,0,0,0,0,0.049,0.064,0.071,0.068,0.017,0.006,0.003,0.004,0.003,0.001,0.001,0,0,0,0.001,0.001,0,0,0,0,0,92.04,107.96,122.24,122.65,123.51,124.47,125.03,124.61,123.05,117.67,112.44,112.57,112.54,111.18,107.62,101.89,97.64,91.3,70.08,69.22,93.11
2021-08-02T23:30:02.000Z,22.3333,-156.3708,98,23.34,51.44,35.04,1024.29,0.145,28.21,1573.99,1.78,0.08,4.12,6.35,8,7.75,2.47,0.92,0.33,0.28,0.19,0.03,0.02,0.04,0,0.01,0.01,0,0.02,0,0,0,0,0.047,0.061,0.068,0.065,0.017,0.006,0.003,0.003,0.003,0.001,0.001,0.001,0,0,0.001,0,0.001,0,0,0,0,91.39,107.66,120.98,121.79,123.01,123.91,123.96,123.26,122.31,116.61,111.86,112.42,111.98,109.88,107.25,100.67,96.74,91.21,68.69,68.12,91.51
2021-08-02T23:30:04.000Z,22.3333,-156.3708,99,23.32,51.42,35.04,1024.31,0.15,26.18,1576.74,1.65,0.03,3.8,5.89,7.46,7.22,2.27,0.84,0.3,0.26,0.19,0.03,0.03,0.02,0,0,0,0,0.02,0,0,0,0.01,0.045,0.059,0.066,0.063,0.016,0.006,0.003,0.003,0.003,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0.001,0,92,107.34,121.13,121.62,122.65,123.88,124.34,123.79,122.03,117.17,111.62,112.16,112.31,110.21,106.99,101.36,96.82,90.93,69.42,68.54,92.4
2021-08-02T23:30:06.000Z,22.3333,-156.3708,100,23.31,51.41,35.04,1024.31,0.157,25.52,1587.37,1.61,0.07,3.68,5.72,7.31,7.07,2.21,0.8,0.29,0.23,0.18,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.043,0.057,0.064,0.062,0.015,0.006,0.003,0.004,0.003,0.002,0.001,0.001,0,0,0.001,0,0.001,0,0,0,0,92.11,108.23,121.96,122.65,123.71,124.79,125.07,124.46,123.3,117.59,112.85,113.26,112.76,111.13,108.22,101.6,97.93,91.8,69.46,69.05,92.56
2021-08-02T23:30:08.000Z,22.3333,-156.3708,101,23.31,51.41,35.05,1024.32,0.157,23.94,1592.22,1.51,0.01,3.44,5.37,6.9,6.67,2.06,0.73,0.27,0.21,0.17,0.01,0.01,0,0.03,0,0,0.01,0,0.02,0,0.02,0,0.041,0.055,0.062,0.059,0.015,0.005,0.003,0.003,0.003,0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0,0.001,0,92.49,108.73,122.44,123.12,124.19,125.22,125.52,124.76,123.64,117.92,113.01,113.61,112.99,111.13,108.31,101.77,97.85,92.17,69.55,68.93,92.66
2021-08-02T23:30:10.000Z,22.3333,-156.3708,102,23.3,51.4,35.05,1024.32,0.156,23.47,1582.35,1.48,0.06,3.34,5.24,6.78,6.56,2.02,0.71,0.27,0.21,0.17,0,0,0,0.03,0.01,0,0.01,0,0.04,0.02,0.03,0.02,0.037,0.05,0.057,0.055,0.013,0.005,0.003,0.003,0.002,0.001,0.001,0,0,0,0.001,0.001,0,0,0,0.001,0,91.86,107.89,121.64,122.27,123.41,124.28,124.73,124.08,122.85,117.39,112.36,112.67,112.21,110.62,107.57,101.3,97.54,91.33,69.23,68.94,92.35
