time,lat,lon,depth,station,profile,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2023-02-09T21:15:45.000Z,-4.0011,-139.9869,76,10,1,26.33,55.3,35.59,1023.7,0.398,45.8,1781.79,2.58,0.07,7.12,8.7,12.43,12.23,5.56,2.49,1.11,0.9,0.68,0.05,0.05,0.04,0.02,0.01,0.03,0,0,0,0,0.01,0,0.127,0.123,0.145,0.142,0.043,0.018,0.009,0.008,0.007,0,0,0.001,0.001,0.002,0.002,0,0,0,0,0,0,107.74,124.84,138.46,139,139.03,140.1,140.86,140.34,138.75,130.06,123.88,124.47,124.42,122.99,119.98,110.93,106.14,99.24,76.46,75.17,100.48
2023-02-09T21:15:48.000Z,-4.0011,-139.9869,77,10,1,26.33,55.3,35.59,1023.7,0.399,43.1,1797.53,2.42,0.02,6.69,8.19,11.74,11.55,5.24,2.33,1.02,0.83,0.63,0.03,0.03,0.02,0.03,0,0,0,0,0.01,0,0,0,0.121,0.118,0.14,0.136,0.041,0.017,0.009,0.008,0.007,0,0,0.001,0.001,0.002,0.002,0,0,0,0,0,0,108.62,126.05,139.78,140.31,140.23,141.36,142.06,141.56,139.94,131.29,124.9,125.51,125.59,124.03,121.05,111.83,107.12,100.14,77.11,75.88,101.33
2023-02-09T21:15:50.000Z,-4.0011,-139.9869,78,10,1,26.33,55.31,35.59,1023.71,0.399,42.36,1801.62,2.38,0.04,6.55,8.07,11.63,11.44,5.12,2.26,0.99,0.79,0.59,0.01,0.02,0,0.02,0,0,0.01,0,0.01,0,0,0,0.115,0.113,0.134,0.131,0.039,0.016,0.008,0.007,0.007,0,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,108.81,126.18,139.85,140.44,140.55,141.64,142.45,142.01,140.26,131.61,125.18,125.79,125.92,124.31,121.34,112.06,107.33,100.4,77.29,76.01,101.53
2023-02-09T21:15:52.000Z,-4.0011,-139.9869,79,10,1,26.33,55.31,35.59,1023.72,0.404,40.37,1781.34,2.27,0.04,6.25,7.7,11.13,10.95,4.84,2.11,0.91,0.73,0.53,0.03,0.03,0.03,0,0.02,0,0,0,0.02,0,0,0,0.112,0.11,0.131,0.128,0.038,0.016,0.008,0.007,0.006,0.001,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,107.72,124.87,138.46,139,138.98,140.06,140.84,140.31,138.61,130.06,123.72,124.29,124.37,122.79,119.89,110.85,106.08,99.1,76.27,75.15,100.34
2023-02-09T21:15:54.000Z,-4.0011,-139.9869,80,10,1,26.33,55.32,35.6,1023.73,0.396,38.31,1762.16,2.16,0.04,5.93,7.31,10.59,10.42,4.58,1.97,0.86,0.69,0.51,0.03,0.02,0.02,0,0,0,0,0,0.01,0,0,0,0.109,0.108,0.129,0.126,0.037,0.015,0.008,0.007,0.006,0.001,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,106.61,123.54,137.02,137.52,137.41,138.54,139.24,138.76,137.07,128.66,122.33,122.91,122.99,121.58,118.62,109.54,104.93,97.99,75.55,74.24,99.25
2023-02-09T21:15:56.000Z,-4.0011,-139.9869,81,10,1,26.33,55.3,35.59,1023.72,0.414,37.3,1788.4,2.1,0.09,5.77,7.13,10.39,10.22,4.45,1.89,0.82,0.65,0.49,0.02,0,0,0,0,0,0,0,0,0,0,0,0.104,0.103,0.124,0.12,0.036,0.015,0.008,0.007,0.006,0.001,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,108.26,125.55,139.06,139.61,139.5,140.68,141.31,140.87,139.2,130.53,124.1,124.7,124.78,123.3,120.33,111.24,106.57,99.41,76.68,75.35,100.67
2023-02-09T21:15:58.000Z,-4.0011,-139.9869,82,10,1,26.33,55.29,35.58,1023.72,0.396,34.39,1812.16,1.93,0.03,5.34,6.63,9.73,9.57,4.08,1.68,0.68,0.52,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.094,0.114,0.111,0.032,0.013,0.007,0.006,0.005,0.001,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,109.65,127.12,140.91,141.48,141.45,142.57,143.2,142.78,141.14,132.3,125.71,126.37,126.51,124.9,121.94,112.71,107.76,100.75,77.58,76.35,101.94
2023-02-09T21:16:00.000Z,-4.0011,-139.9869,83,10,1,26.33,55.31,35.59,1023.73,0.405,33.11,1792.05,1.86,-0.03,5.13,6.39,9.4,9.24,3.91,1.59,0.64,0.5,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.089,0.109,0.106,0.031,0.013,0.006,0.006,0.005,0,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,108.68,125.71,139.36,139.88,139.88,140.93,141.65,141.18,139.54,130.75,124.25,124.85,124.94,123.42,120.45,111.37,106.54,99.63,76.7,75.53,100.71
2023-02-09T21:16:02.000Z,-4.0011,-139.9869,84,10,1,26.33,55.29,35.58,1023.73,0.405,32.66,1710.88,1.84,0.06,5.04,6.25,9.24,9.08,3.85,1.57,0.66,0.53,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.086,0.106,0.103,0.029,0.012,0.006,0.006,0.005,0,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,104.12,120.36,133.17,133.73,133.6,134.55,135.24,134.71,133.03,124.65,118.54,119.17,119.17,117.61,114.87,106.13,101.55,94.98,73.12,71.97,96.07
2023-02-09T21:16:04.000Z,-4.0011,-139.9869,85,10,1,26.33,55.31,35.59,1023.74,0.4,31.53,1749.44,1.77,0.06,4.86,6,8.86,8.71,3.69,1.51,0.64,0.51,0.38,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.082,0.082,0.102,0.099,0.028,0.012,0.006,0.005,0.005,0,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,105.9,122.81,135.98,136.5,136.43,137.56,138.23,137.76,136.1,127.7,121.29,122,122.11,120.6,117.68,108.81,104.1,97.33,74.92,73.76,98.57
2023-02-09T21:16:06.000Z,-4.0011,-139.9869,86,10,1,26.33,55.33,35.61,1023.76,0.399,30.3,1779.88,1.7,0.06,4.66,5.78,8.58,8.43,3.54,1.44,0.59,0.47,0.35,0.03,0.02,0.02,0.02,0,0,0.01,0.01,0.01,0.01,0.02,0,0.079,0.08,0.099,0.097,0.027,0.011,0.006,0.005,0.005,0,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,107.72,124.84,138.34,138.91,138.84,139.91,140.63,140.14,138.51,129.86,123.47,124.12,124.2,122.75,119.82,110.74,106.02,99.1,76.37,75.07,100.23
2023-02-09T21:16:09.000Z,-4.0011,-139.9869,87,10,1,26.33,55.32,35.6,1023.76,0.403,28.68,1782,1.61,0.04,4.43,5.49,8.17,8.03,3.33,1.33,0.55,0.43,0.32,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0.077,0.078,0.097,0.094,0.027,0.011,0.006,0.005,0.004,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0,108.04,125.15,138.65,139.17,139.08,140.11,140.82,140.3,138.7,130.02,123.48,124.19,124.24,122.84,119.87,110.72,106.03,99.15,76.45,75.09,100.21
2023-02-09T21:16:11.000Z,-4.0011,-139.9869,88,10,1,26.33,55.29,35.58,1023.75,0.402,27.64,1784.12,1.55,0.02,4.24,5.28,7.92,7.78,3.18,1.26,0.52,0.41,0.29,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0.07,0.071,0.089,0.087,0.024,0.01,0.005,0.005,0.004,0,0.001,0.001,0.001,0.002,0.001,0,0,0,0,0,0,108.15,125.18,138.81,139.37,139.21,140.28,141,140.53,138.83,130.3,123.71,124.33,124.44,123.01,120.04,110.9,106.19,99.24,76.39,75.13,100.39
2023-02-09T21:16:13.000Z,-4.0011,-139.9869,89,10,1,26.33,55.31,35.59,1023.76,0.408,26.74,1769.56,1.5,0.04,4.08,5.1,7.67,7.54,3.06,1.2,0.49,0.39,0.28,0.03,0,0,0.01,0.02,0.01,0,0.01,0,0,0,0,0.065,0.066,0.084,0.082,0.023,0.009,0.005,0.004,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,107.04,123.99,137.49,138.03,137.99,139.1,139.9,139.4,137.73,129.23,122.92,123.52,123.57,122.09,119.19,110.05,105.39,98.57,75.96,74.63,99.77
2023-02-09T21:16:15.000Z,-4.0011,-139.9869,90,10,1,26.33,55.29,35.58,1023.76,0.414,25.51,1762.59,1.44,0.03,3.9,4.87,7.35,7.22,2.93,1.13,0.45,0.36,0.27,0.03,0,0,0.02,0.02,0.01,0,0,0.01,0,0,0,0.061,0.063,0.081,0.079,0.022,0.009,0.005,0.004,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,106.83,123.65,136.98,137.49,137.5,138.57,139.26,138.89,137.19,128.69,122.38,123,122.94,121.53,118.6,109.65,104.92,98.09,75.58,74.28,99.23
2023-02-09T21:16:17.000Z,-4.0011,-139.9869,91,10,1,26.33,55.31,35.59,1023.77,0.423,24.86,1768.92,1.4,0.06,3.79,4.74,7.18,7.06,2.85,1.09,0.43,0.34,0.25,0.03,0.01,0.01,0.02,0.02,0.01,0,0,0.01,0,0,0,0.058,0.06,0.077,0.075,0.021,0.008,0.004,0.004,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,107.1,124.13,137.53,138.04,138.04,139.07,139.8,139.39,137.71,129.08,122.8,123.37,123.47,121.94,119.02,110.07,105.28,98.4,75.9,74.68,99.61
2023-02-09T21:16:19.000Z,-4.0011,-139.9869,92,10,1,26.33,55.31,35.59,1023.77,0.412,23.49,1777.15,1.32,0.03,3.59,4.48,6.83,6.7,2.67,1,0.39,0.31,0.22,0.02,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0.055,0.058,0.075,0.073,0.02,0.008,0.004,0.004,0.004,0,0,0.001,0.001,0.002,0.001,0,0,0,0,0,0,107.77,124.72,138.28,138.82,138.73,139.65,140.44,140,138.35,129.62,123.2,123.87,123.83,122.5,119.49,110.43,105.61,98.78,76.03,74.89,99.92
2023-02-09T21:16:21.000Z,-4.0011,-139.9869,93,10,1,26.32,55.34,35.61,1023.8,0.405,22.68,1772.62,1.28,0.04,3.46,4.33,6.62,6.49,2.56,0.95,0.37,0.29,0.22,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0.054,0.056,0.073,0.071,0.019,0.007,0.004,0.004,0.003,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,107.53,124.49,137.95,138.46,138.35,139.37,140.06,139.58,137.92,129.31,122.87,123.49,123.54,122.13,119.17,110.11,105.31,98.5,75.83,74.53,99.67
2023-02-09T21:16:23.000Z,-4.0011,-139.9869,94,10,1,26.3,55.28,35.59,1023.79,0.421,21.74,1770.77,1.22,0.04,3.3,4.16,6.35,6.24,2.45,0.91,0.34,0.28,0.2,0.02,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0.05,0.053,0.069,0.068,0.018,0.007,0.004,0.003,0.003,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,107.23,124.35,137.77,138.29,138.06,139.1,139.98,139.46,137.78,129.26,122.84,123.46,123.46,122.01,119.09,110.07,105.33,98.46,75.81,74.59,99.59
2023-02-09T21:16:25.000Z,-4.0011,-139.9869,95,10,1,26.29,55.28,35.6,1023.8,0.438,20.76,1768.73,1.17,0.03,3.15,3.97,6.1,5.99,2.33,0.86,0.32,0.26,0.19,0.02,0,0,0,0,0,0,0,0,0,0,0,0.045,0.048,0.064,0.062,0.017,0.006,0.003,0.003,0.003,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,107.23,124.18,137.61,138.12,138.02,139.11,139.75,139.29,137.59,129.09,122.71,123.29,123.32,121.86,118.86,109.86,105.26,98.3,75.78,74.45,99.47
2023-02-09T21:16:27.000Z,-4.0011,-139.9869,96,10,1,26.28,55.27,35.6,1023.81,0.419,20.11,1768.24,1.13,0.05,3.04,3.84,5.94,5.84,2.25,0.82,0.31,0.24,0.18,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0.042,0.045,0.061,0.06,0.016,0.006,0.003,0.003,0.003,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,107.28,124.22,137.54,138.11,138.05,139,139.74,139.28,137.54,128.96,122.68,123.29,123.28,121.87,118.84,109.86,105.17,98.23,75.69,74.44,99.41
2023-02-09T21:16:30.000Z,-4.0011,-139.9869,97,10,1,26.21,55.22,35.61,1023.85,0.473,19.19,1767.1,1.08,0.02,2.89,3.66,5.7,5.6,2.14,0.76,0.29,0.22,0.16,0.02,0,0,0,0,0.01,0.01,0,0,0,0,0,0.04,0.043,0.058,0.057,0.015,0.006,0.003,0.003,0.003,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,107.23,124.07,137.48,138.02,137.98,138.9,139.65,139.19,137.45,128.88,122.64,123.26,123.1,121.8,118.86,109.82,105.09,98.15,75.6,74.43,99.56
2023-02-09T21:16:32.000Z,-4.0011,-139.9869,98,10,1,26.15,55.2,35.65,1023.9,0.517,18.69,1755.17,1.05,0.06,2.81,3.55,5.56,5.46,2.08,0.74,0.27,0.22,0.16,0.03,0,0.01,0,0,0,0.01,0,0,0,0.01,0,0.037,0.041,0.056,0.055,0.014,0.006,0.003,0.003,0.002,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,106.48,123.32,136.53,137.08,136.93,138,138.75,138.21,136.49,128.06,121.68,122.36,122.41,120.99,118.09,109.03,104.39,97.55,75.09,73.95,98.88
2023-02-09T21:16:34.000Z,-4.0011,-139.9869,99,10,1,26.13,55.22,35.68,1023.93,0.521,17.61,1756.39,0.99,0.05,2.63,3.35,5.27,5.17,1.96,0.69,0.25,0.2,0.15,0.03,0,0,0,0.01,0,0,0,0,0.01,0,0,0.036,0.04,0.055,0.054,0.014,0.005,0.003,0.003,0.002,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,106.32,123.26,136.48,137.03,137,138.09,138.9,138.46,136.68,128.41,121.93,122.52,122.58,121.08,118.27,109.15,104.52,97.76,75.33,74.06,98.93
2023-02-09T21:16:36.000Z,-4.0011,-139.9869,100,10,1,26.11,55.19,35.67,1023.93,0.521,16.75,1764.52,0.94,0.08,2.5,3.2,5.05,4.96,1.87,0.64,0.24,0.18,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0.035,0.039,0.054,0.052,0.013,0.005,0.003,0.003,0.002,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,106.76,123.71,137.18,137.65,137.63,138.71,139.44,139,137.3,128.93,122.46,123.05,123.19,121.72,118.82,109.72,105.13,98.19,75.62,74.4,99.44
2023-02-09T21:16:38.000Z,-4.0011,-139.9869,101,10,1,26.09,55.15,35.66,1023.94,0.531,15.51,1770.18,0.87,0.06,2.26,2.98,4.79,4.7,1.72,0.55,0.17,0.12,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.036,0.05,0.049,0.012,0.005,0.002,0.002,0.002,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,107.27,124.25,137.71,138.21,138.08,139.13,139.86,139.37,137.68,129.17,122.83,123.47,123.48,121.95,119.08,109.95,105.25,98.43,75.89,74.57,99.68
2023-02-09T21:16:40.000Z,-4.0011,-139.9869,102,10,1,26.03,55.12,35.68,1023.97,0.528,14.49,1760.82,0.82,0.05,2.1,2.79,4.51,4.42,1.6,0.5,0.15,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.033,0.046,0.045,0.011,0.004,0.002,0.002,0.002,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,106.69,123.55,136.92,137.46,137.36,138.4,139.16,138.65,137.05,128.42,122.25,122.86,122.83,121.43,118.48,109.44,104.84,97.95,75.5,74.25,99.25
2023-02-09T21:16:42.000Z,-4.0011,-139.9869,103,10,1,25.98,55.13,35.73,1024.04,0.52,13.73,1751.33,0.77,0.1,2,2.64,4.26,4.18,1.51,0.48,0.15,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.03,0.043,0.042,0.01,0.004,0.002,0.002,0.002,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,106.17,122.9,136.13,136.65,136.65,137.7,138.35,137.96,136.33,127.73,121.49,122.19,122.24,120.75,117.88,108.83,104.3,97.45,75.1,73.84,98.6
2023-02-09T21:16:44.000Z,-4.0011,-139.9869,104,10,1,25.93,55.08,35.73,1024.05,0.526,12.56,1768.95,0.71,0.06,1.83,2.4,3.9,3.83,1.38,0.44,0.14,0.1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.028,0.04,0.039,0.01,0.003,0.002,0.002,0.002,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0.001,107.1,124.06,137.49,138.01,137.98,139.1,139.87,139.37,137.68,129.17,122.71,123.34,123.41,121.89,119,109.94,105.33,98.32,75.94,74.6,99.61
2023-02-09T21:16:46.000Z,-4.0011,-139.9869,105,10,1,25.83,55.04,35.78,1024.13,0.515,11.84,1776.71,0.67,-0.01,1.72,2.24,3.68,3.6,1.3,0.41,0.14,0.11,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.027,0.038,0.037,0.009,0.003,0.002,0.002,0.002,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,107.69,124.63,138.13,138.68,138.66,139.6,140.45,139.99,138.28,129.7,123.33,123.95,123.92,122.51,119.52,110.43,105.75,98.74,76.16,74.89,100.03
2023-02-09T21:16:48.000Z,-4.0011,-139.9869,106,10,1,25.7,55.02,35.86,1024.23,0.517,11.79,1759.4,0.66,0,1.69,2.2,3.64,3.57,1.28,0.42,0.15,0.12,0.09,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0,0.022,0.026,0.037,0.036,0.009,0.003,0.002,0.002,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,106.68,123.47,136.91,137.48,137.28,138.27,139.08,138.59,136.87,128.31,122.18,122.76,122.72,121.3,118.27,109.37,104.75,97.8,75.23,74.09,99.05
2023-02-09T21:16:50.000Z,-4.0011,-139.9869,107,10,1,25.61,54.93,35.87,1024.27,0.491,11.78,1755.66,0.66,0.05,1.67,2.19,3.65,3.57,1.28,0.42,0.15,0.12,0.09,0.02,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.021,0.025,0.036,0.035,0.009,0.003,0.002,0.002,0.002,0,0,0,0,0.001,0.001,0,0,0,0,0,0,106.35,123.18,136.64,137.15,136.88,138,138.79,138.29,136.62,128.08,121.89,122.44,122.45,121.07,118.16,109.15,104.53,97.66,75.29,73.91,98.81
2023-02-09T21:16:53.000Z,-4.0011,-139.9869,108,10,1,25.54,54.86,35.87,1024.3,0.473,11.38,1780.5,0.64,0.03,1.59,2.11,3.56,3.49,1.25,0.4,0.14,0.11,0.08,0.02,0,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.019,0.024,0.035,0.034,0.008,0.003,0.002,0.002,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,107.86,124.94,138.45,139.01,138.95,139.94,140.72,140.29,138.59,129.92,123.57,124.13,124.1,122.78,119.73,110.67,105.93,99.13,76.37,75.04,100.16
2023-02-09T21:16:55.000Z,-4.0011,-139.9869,109,10,1,25.44,54.75,35.87,1024.33,0.45,10.97,1776.83,0.62,0.01,1.51,2.03,3.47,3.41,1.2,0.38,0.13,0.1,0.07,0.02,0,0,0.01,0,0.01,0,0,0.01,0.01,0,0,0.019,0.023,0.034,0.033,0.008,0.003,0.002,0.001,0.002,0,0.001,0,0,0.001,0,0,0,0,0,0,0,107.54,124.51,138.13,138.65,138.54,139.67,140.44,139.98,138.32,129.68,123.36,124.04,124.13,122.56,119.62,110.65,105.87,98.94,76.21,74.99,100.12
2023-02-09T21:16:57.000Z,-4.0011,-139.9869,110,10,1,25.35,54.7,35.9,1024.39,0.431,10.83,1775.33,0.61,0.06,1.47,2.01,3.45,3.39,1.19,0.37,0.13,0.1,0.07,0.02,0,0,0.01,0,0,0,0,0.01,0,0,0,0.018,0.023,0.033,0.032,0.008,0.003,0.002,0.002,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0.001,107.42,124.59,138.03,138.56,138.49,139.63,140.22,139.83,138.12,129.62,123.28,123.88,123.87,122.43,119.53,110.38,105.7,98.79,76,74.86,100.02
2023-02-09T21:16:59.000Z,-4.0011,-139.9869,111,10,1,25.24,54.57,35.89,1024.42,0.429,10.2,1782.12,0.57,0.08,1.38,1.89,3.27,3.21,1.12,0.35,0.12,0.09,0.07,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0.017,0.022,0.032,0.032,0.007,0.002,0.002,0.001,0.002,0,0,0,0,0.001,0,0,0,0,0,0,0,107.98,125.13,138.55,139.09,139.1,140.12,140.8,140.42,138.67,130.02,123.63,124.29,124.27,122.8,119.89,110.75,106.02,99.11,76.3,75.04,100.38
2023-02-09T21:17:01.000Z,-4.0011,-139.9869,112,10,1,25.12,54.51,35.94,1024.5,0.418,9.53,1800.95,0.54,0.06,1.28,1.76,3.06,3.01,1.04,0.32,0.11,0.08,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0.017,0.021,0.031,0.031,0.007,0.002,0.002,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,109.11,126.26,140.04,140.65,140.54,141.57,142.31,141.84,140.24,131.49,125.01,125.63,125.64,124.09,121.11,112,107.25,100.09,77.21,75.95,101.54
2023-02-09T21:17:03.000Z,-4.0011,-139.9869,113,10,1,24.69,53.97,35.89,1024.59,0.405,8.93,1791.51,0.5,0.06,1.19,1.65,2.88,2.83,0.97,0.3,0.1,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.02,0.03,0.03,0.007,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,108.4,125.58,139.25,139.77,139.84,140.85,141.61,141.17,139.45,130.7,124.45,125.08,125.11,123.58,120.55,111.48,106.79,99.8,77,75.67,101
2023-02-09T21:17:05.000Z,-4.0011,-139.9869,114,10,1,24.15,53.55,36,1024.85,0.4,8.25,1764.47,0.46,0.17,1.1,1.52,2.68,2.63,0.89,0.27,0.1,0.07,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.018,0.026,0.026,0.006,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,106.58,123.52,137.1,137.68,137.57,138.56,139.42,138.91,137.33,128.95,122.68,123.35,123.27,121.88,118.95,109.93,105.28,98.51,75.83,74.56,99.58
2023-02-09T21:17:07.000Z,-4.0011,-139.9869,115,10,1,23.96,53.38,36.03,1024.93,0.399,6.63,1684.5,0.37,0.09,0.87,1.24,2.19,2.15,0.71,0.2,0.06,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.015,0.023,0.022,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,102.95,118.8,131.42,131.93,131.65,132.52,133.02,132.58,131.04,122.58,116.4,117,116.93,115.66,112.89,104.16,99.59,93.09,71.61,70.53,94.16
2023-02-09T21:17:10.000Z,-4.0011,-139.9869,116,10,1,23.88,53.31,36.03,1024.96,0.398,5.84,1622.16,0.33,0.04,0.75,1.1,1.96,1.92,0.62,0.15,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.014,0.02,0.02,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,100.03,115.34,126.94,127.35,127.08,127.81,128.13,127.66,126.09,117.62,111.59,112.14,112.09,110.76,108.09,99.56,95.18,88.92,68.42,67.4,89.82
2023-02-09T21:17:12.000Z,-4.0011,-139.9869,117,10,1,23.75,53.16,36.03,1025,0.384,5.39,1554.48,0.3,0.07,0.68,1.01,1.82,1.79,0.57,0.14,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.012,0.018,0.018,0.004,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,96.62,111.06,121.96,122.36,121.9,122.55,122.81,122.35,120.78,112.52,106.44,106.98,106.94,105.67,103.12,94.95,90.69,84.76,65.15,63.94,85.68
2023-02-09T21:17:14.000Z,-4.0011,-139.9869,118,10,1,23.59,53.04,36.06,1025.08,0.386,5.19,1598.8,0.29,0.03,0.65,0.97,1.76,1.73,0.55,0.13,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.012,0.018,0.017,0.004,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,98.51,113.52,125.07,125.53,125.1,125.91,126.32,125.9,124.29,116.06,110.01,110.66,110.64,109.29,106.62,98.24,94.06,87.94,67.61,66.47,88.82
2023-02-09T21:17:16.000Z,-4.0011,-139.9869,119,10,1,23.49,52.97,36.09,1025.14,0.397,5.19,1656.4,0.29,0.09,0.64,0.97,1.76,1.73,0.55,0.14,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.012,0.017,0.017,0.004,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,101.16,116.81,129.11,129.6,129.41,130.26,130.8,130.37,128.81,120.6,114.61,115.25,115.18,113.86,111.09,102.57,98.21,91.84,70.67,69.42,92.78
2023-02-09T21:17:18.000Z,-4.0011,-139.9869,120,10,1,23.4,52.83,36.06,1025.14,0.396,5.1,1776.01,0.29,0.17,0.63,0.95,1.73,1.7,0.54,0.14,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.011,0.016,0.016,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,107.39,124.42,138,138.54,138.47,139.56,140.28,139.89,138.22,129.65,123.43,124.03,124.01,122.58,119.63,110.47,105.87,99.06,76.36,75.03,100.42
2023-02-09T21:17:20.000Z,-4.0011,-139.9869,121,10,1,23.09,52.38,35.96,1025.16,0.376,4.46,1850.74,0.25,0.02,0.55,0.82,1.52,1.49,0.47,0.12,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.01,0.015,0.015,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,111.39,129.29,143.62,144.19,144.15,145.4,146.27,145.84,144.11,135.36,128.88,129.5,129.6,128.03,124.99,115.51,110.75,103.49,79.74,78.38,104.76
2023-02-09T21:17:22.000Z,-4.0011,-139.9869,122,10,1,22.68,52.01,36.02,1025.33,0.359,4.31,1828.3,0.24,-0.04,0.53,0.79,1.46,1.44,0.46,0.12,0.03,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.01,0.015,0.014,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,110.26,127.79,141.93,142.49,142.49,143.64,144.57,144.06,142.38,133.65,127.29,127.88,127.88,126.4,123.35,114.16,109.26,102.14,78.76,77.36,103.43
