,Date,cruise,uncalibrated PAR,calibrated PAR
366,2021-12-05 01:00:00+00:00,TN397_130,1604.31545,1005.90578715
367,2021-12-05 02:00:00+00:00,TN397_130,744.0715,466.5328305
368,2021-12-05 03:00:00+00:00,TN397_130,13.36495,8.37982365
369,2021-12-05 04:00:00+00:00,TN397_130,0.02195,0.013762650000000001
370,2021-12-05 05:00:00+00:00,TN397_130,0.0241,0.0151107
371,2021-12-05 06:00:00+00:00,TN397_130,0.0241,0.0151107
372,2021-12-05 07:00:00+00:00,TN397_130,0.0231,0.014483699999999999
373,2021-12-05 08:00:00+00:00,TN397_130,0.0257,0.0161139
374,2021-12-05 09:00:00+00:00,TN397_130,0.0237999999999999,0.014922599999999939
375,2021-12-05 10:00:00+00:00,TN397_130,0.0208,0.013041599999999999
376,2021-12-05 11:00:00+00:00,TN397_130,0.0194,0.0121638
377,2021-12-05 12:00:00+00:00,TN397_130,0.0259,0.016239299999999998
378,2021-12-05 13:00:00+00:00,TN397_130,0.0218,0.0136686
379,2021-12-05 14:00:00+00:00,TN397_130,1.1925,0.7476974999999999
380,2021-12-05 15:00:00+00:00,TN397_130,75.18665,47.142029550000004
381,2021-12-05 16:00:00+00:00,TN397_130,598.7157500000001,375.39477525000007
382,2021-12-05 17:00:00+00:00,TN397_130,1176.89565,737.9135725499999
383,2021-12-05 18:00:00+00:00,TN397_130,1846.27,1157.61129
384,2021-12-05 19:00:00+00:00,TN397_130,2333.2507,1462.9481889
385,2021-12-05 20:00:00+00:00,TN397_130,2391.3534,1499.3785818
386,2021-12-05 21:00:00+00:00,TN397_130,2388.87995,1497.82772865
387,2021-12-05 22:00:00+00:00,TN397_130,2192.9315,1374.9680505000001
388,2021-12-05 23:00:00+00:00,TN397_130,2359.4392500000004,1479.3684097500002
389,2021-12-06 00:00:00+00:00,TN397_130,2222.14135,1393.28262645
390,2021-12-06 01:00:00+00:00,TN397_130,1944.57055,1219.24573485
391,2021-12-06 02:00:00+00:00,TN397_130,1094.11935,686.01283245
392,2021-12-06 03:00:00+00:00,TN397_130,40.94865,25.67480355
393,2021-12-06 04:00:00+00:00,TN397_130,0.0246,0.0154242
394,2021-12-06 05:00:00+00:00,TN397_130,0.018,0.011286
395,2021-12-06 06:00:00+00:00,TN397_130,0.0143499999999999,0.008997449999999936
396,2021-12-06 07:00:00+00:00,TN397_130,0.016,0.010032000000000001
397,2021-12-06 08:00:00+00:00,TN397_130,0.0202,0.0126654
398,2021-12-06 09:00:00+00:00,TN397_130,0.02085,0.01307295
399,2021-12-06 10:00:00+00:00,TN397_130,0.0185,0.011599499999999999
400,2021-12-06 11:00:00+00:00,TN397_130,0.01875,0.01175625
401,2021-12-06 12:00:00+00:00,TN397_130,0.0182,0.0114114
402,2021-12-06 13:00:00+00:00,TN397_130,0.0174,0.010909799999999999
403,2021-12-06 14:00:00+00:00,TN397_130,1.0654,0.6680058
404,2021-12-06 15:00:00+00:00,TN397_130,408.9475714285714,256.4101272857143
405,2021-12-06 16:00:00+00:00,TN397_130,2051.207,1286.106789
406,2021-12-06 17:00:00+00:00,TN397_130,1992.6035,1249.3623945
407,2021-12-06 18:00:00+00:00,TN397_130,1534.1388499999998,961.9050589499999
408,2021-12-06 19:00:00+00:00,TN397_130,2231.9970000000003,1399.4621190000003
409,2021-12-06 20:00:00+00:00,TN397_130,2159.83665,1354.2175795500002
410,2021-12-06 21:00:00+00:00,TN397_130,1963.3412,1231.0149324000001
411,2021-12-06 22:00:00+00:00,TN397_130,2237.0902,1402.6555554000001
412,2021-12-06 23:00:00+00:00,TN397_130,1754.54535,1100.09993445
413,2021-12-07 00:00:00+00:00,TN397_130,1187.51475,744.57174825
414,2021-12-07 01:00:00+00:00,TN397_130,660.1715,413.92753050000005
415,2021-12-07 02:00:00+00:00,TN397_130,239.9938,150.4761126
416,2021-12-07 03:00:00+00:00,TN397_130,23.48325,14.72399775
417,2021-12-07 04:00:00+00:00,TN397_130,0.0212727272727272,0.013337999999999954
418,2021-12-07 05:00:00+00:00,TN397_130,0.02295,0.01438965
419,2021-12-07 06:00:00+00:00,TN397_130,0.01935,0.01213245
420,2021-12-07 07:00:00+00:00,TN397_130,0.02095,0.01313565
421,2021-12-07 08:00:00+00:00,TN397_130,0.0196,0.0122892
422,2021-12-07 09:00:00+00:00,TN397_130,0.025,0.015675
423,2021-12-07 10:00:00+00:00,TN397_130,0.022,0.013793999999999999
424,2021-12-07 11:00:00+00:00,TN397_130,0.02245,0.01407615
425,2021-12-07 12:00:00+00:00,TN397_130,0.02395,0.01501665
426,2021-12-07 13:00:00+00:00,TN397_130,0.0248,0.0155496
427,2021-12-07 14:00:00+00:00,TN397_130,0.7516999999999999,0.47131589999999995
428,2021-12-07 15:00:00+00:00,TN397_130,147.94905,92.76405435
429,2021-12-07 16:00:00+00:00,TN397_130,1422.4458,891.8735166
430,2021-12-07 17:00:00+00:00,TN397_130,1994.30755,1250.43083385
431,2021-12-07 18:00:00+00:00,TN397_130,2255.7958,1414.3839666
432,2021-12-07 19:00:00+00:00,TN397_130,1914.5341,1200.4128807
433,2021-12-07 20:00:00+00:00,TN397_130,1825.555,1144.622985
434,2021-12-07 21:00:00+00:00,TN397_130,2428.85655,1522.89305685
435,2021-12-07 22:00:00+00:00,TN397_130,2344.1923500000003,1469.8086034500002
436,2021-12-07 23:00:00+00:00,TN397_130,2393.8744,1500.9592488
437,2021-12-08 00:00:00+00:00,TN397_130,1113.74945,698.32090515
438,2021-12-08 01:00:00+00:00,TN397_130,1335.115,837.117105
439,2021-12-08 02:00:00+00:00,TN397_130,290.15465,181.92696555
440,2021-12-08 03:00:00+00:00,TN397_130,15.798000000000002,9.905346000000002
441,2021-12-08 04:00:00+00:00,TN397_130,0.0235,0.0147345
442,2021-12-08 05:00:00+00:00,TN397_130,0.02305,0.014452350000000001
443,2021-12-08 06:00:00+00:00,TN397_130,0.02195,0.013762650000000001
444,2021-12-08 07:00:00+00:00,TN397_130,0.02285,0.01432695
445,2021-12-08 08:00:00+00:00,TN397_130,0.02455,0.01539285
446,2021-12-08 09:00:00+00:00,TN397_130,0.02135,0.013386450000000001
447,2021-12-08 10:00:00+00:00,TN397_130,0.02155,0.01351185
448,2021-12-08 11:00:00+00:00,TN397_130,0.0194,0.0121638
449,2021-12-08 12:00:00+00:00,TN397_130,0.01945,0.012195149999999998
450,2021-12-08 13:00:00+00:00,TN397_130,0.0206499999999999,0.012947549999999938
451,2021-12-08 14:00:00+00:00,TN397_130,0.062578947368421,0.039236999999999966
452,2021-12-08 16:00:00+00:00,TN397_130,411.439,257.972253
453,2021-12-08 17:00:00+00:00,TN397_130,605.9903,379.9559181
454,2021-12-08 18:00:00+00:00,TN397_130,1980.7083,1241.9041041
455,2021-12-08 19:00:00+00:00,TN397_130,2246.0592,1408.2791184
456,2021-12-08 20:00:00+00:00,TN397_130,2307.1033,1446.5537691000002
457,2021-12-08 21:00:00+00:00,TN397_130,2378.5325000000003,1491.3398775
458,2021-12-08 22:00:00+00:00,TN397_130,2344.80485,1470.19264095
459,2021-12-08 23:00:00+00:00,TN397_130,2304.2093,1444.7392311
460,2021-12-09 00:00:00+00:00,TN397_130,2231.94485,1399.42942095
461,2021-12-09 01:00:00+00:00,TN397_130,1986.11605,1245.29476335
462,2021-12-09 02:00:00+00:00,TN397_130,1312.7602499999998,823.1006767499999
463,2021-12-09 03:00:00+00:00,TN397_130,116.2119,72.8648613
464,2021-12-09 04:00:00+00:00,TN397_130,0.02025,0.01269675
465,2021-12-09 05:00:00+00:00,TN397_130,0.0216,0.0135432
466,2021-12-09 06:00:00+00:00,TN397_130,0.02435,0.01526745
467,2021-12-09 07:00:00+00:00,TN397_130,0.0238999999999999,0.014985299999999938
468,2021-12-09 08:00:00+00:00,TN397_130,0.0229,0.014358300000000001
469,2021-12-09 09:00:00+00:00,TN397_130,0.02645,0.016584150000000002
470,2021-12-09 10:00:00+00:00,TN397_130,0.02185,0.01369995
471,2021-12-09 11:00:00+00:00,TN397_130,0.01895,0.01188165
472,2021-12-09 12:00:00+00:00,TN397_130,0.0213,0.0133551
473,2021-12-09 13:00:00+00:00,TN397_130,0.02535,0.01589445
474,2021-12-09 14:00:00+00:00,TN397_130,0.02905,0.01821435
475,2021-12-09 15:00:00+00:00,TN397_130,32.66505,20.480986350000002
476,2021-12-09 16:00:00+00:00,TN397_130,200.1827,125.51455290000001
477,2021-12-09 17:00:00+00:00,TN397_130,753.5988,472.5064476
478,2021-12-09 18:00:00+00:00,TN397_130,2119.49615,1328.92408605
479,2021-12-09 19:00:00+00:00,TN397_130,1978.7565,1240.6803255
480,2021-12-09 20:00:00+00:00,TN397_130,2085.71945,1307.74609515
481,2021-12-09 21:00:00+00:00,TN397_130,2158.11025,1353.1351267500002
482,2021-12-09 22:00:00+00:00,TN397_130,1584.44975,993.44999325
483,2021-12-09 23:00:00+00:00,TN397_130,1698.2250500000002,1064.7871063500002
484,2021-12-10 00:00:00+00:00,TN397_130,1306.4862142857144,819.1668563571429
485,2021-12-10 02:00:00+00:00,TN397_130,91.09175,57.11452725
486,2021-12-10 03:00:00+00:00,TN397_130,18.2379,11.4351633
487,2021-12-10 04:00:00+00:00,TN397_130,0.0221,0.013856700000000001
488,2021-12-10 05:00:00+00:00,TN397_130,0.02115,0.01326105
489,2021-12-10 06:00:00+00:00,TN397_130,0.02235,0.014013449999999998
490,2021-12-10 07:00:00+00:00,TN397_130,0.02225,0.01395075
491,2021-12-10 08:00:00+00:00,TN397_130,0.02235,0.014013449999999998
492,2021-12-10 09:00:00+00:00,TN397_130,0.02345,0.01470315
493,2021-12-10 10:00:00+00:00,TN397_130,0.01815,0.01138005
494,2021-12-10 11:00:00+00:00,TN397_130,0.01965,0.012320550000000001
495,2021-12-10 12:00:00+00:00,TN397_130,0.02085,0.01307295
496,2021-12-10 13:00:00+00:00,TN397_130,0.0209999999999999,0.013166999999999937
497,2021-12-10 14:00:00+00:00,TN397_130,0.02575,0.01614525
498,2021-12-10 15:00:00+00:00,TN397_130,3.29165,2.06386455
499,2021-12-10 16:00:00+00:00,TN397_130,83.0557,52.0759239
500,2021-12-10 17:00:00+00:00,TN397_130,676.76455,424.33137285
501,2021-12-10 18:00:00+00:00,TN397_130,902.551,565.899477
502,2021-12-10 19:00:00+00:00,TN397_130,1329.91565,833.8571125499999
503,2021-12-10 20:00:00+00:00,TN397_130,1351.9496,847.6723992
504,2021-12-10 21:00:00+00:00,TN397_130,1543.7085,967.9052295
505,2021-12-10 22:00:00+00:00,TN397_130,1210.1635,758.7725145
506,2021-12-10 23:00:00+00:00,TN397_130,1439.50255,902.56809885
507,2021-12-11 00:00:00+00:00,TN397_130,1395.2706,874.8346662
508,2021-12-11 01:00:00+00:00,TN397_130,611.1139000000001,383.16841530000005
509,2021-12-11 02:00:00+00:00,TN397_130,343.4506,215.3435262
510,2021-12-11 03:00:00+00:00,TN397_130,53.0968,33.2916936
511,2021-12-11 04:00:00+00:00,TN397_130,0.0199,0.0124773
512,2021-12-11 05:00:00+00:00,TN397_130,0.0195,0.0122265
513,2021-12-11 06:00:00+00:00,TN397_130,0.0193,0.0121011
514,2021-12-11 07:00:00+00:00,TN397_130,0.0169999999999999,0.010658999999999938
515,2021-12-11 08:00:00+00:00,TN397_130,0.0144999999999999,0.009091499999999938
516,2021-12-11 09:00:00+00:00,TN397_130,0.019,0.011913
517,2021-12-11 10:00:00+00:00,TN397_130,0.02525,0.015831750000000002
518,2021-12-11 11:00:00+00:00,TN397_130,0.0249,0.015612299999999999
519,2021-12-11 12:00:00+00:00,TN397_130,0.0208,0.013041599999999999
520,2021-12-11 13:00:00+00:00,TN397_130,0.02185,0.01369995
521,2021-12-11 14:00:00+00:00,TN397_130,0.0196,0.0122892
522,2021-12-11 15:00:00+00:00,TN397_130,2.94805,1.84842735
523,2021-12-11 16:00:00+00:00,TN397_130,185.11765,116.06876654999999
524,2021-12-11 17:00:00+00:00,TN397_130,471.86975,295.86233325
525,2021-12-11 18:00:00+00:00,TN397_130,1758.3534,1102.4875818
526,2021-12-12 16:00:00+00:00,TN397_130,165.5843076923077,103.82136092307692
527,2021-12-12 17:00:00+00:00,TN397_130,642.3863,402.7762101
528,2021-12-12 18:00:00+00:00,TN397_130,1845.3416,1157.0291832
529,2021-12-12 19:00:00+00:00,TN397_130,2189.40225,1372.75521075
530,2021-12-12 20:00:00+00:00,TN397_130,2254.95645,1413.85769415
531,2021-12-12 21:00:00+00:00,TN397_130,2191.8565,1374.2940254999999
532,2021-12-12 22:00:00+00:00,TN397_130,2091.2956,1311.2423412
533,2021-12-12 23:00:00+00:00,TN397_130,2139.48535,1341.45731445
534,2021-12-13 00:00:00+00:00,TN397_130,2195.8623500000003,1376.8056934500003
535,2021-12-13 01:00:00+00:00,TN397_130,1638.273,1027.197171
536,2021-12-13 02:00:00+00:00,TN397_130,1299.4228,814.7380956000001
537,2021-12-13 03:00:00+00:00,TN397_130,167.6058,105.0888366
538,2021-12-13 04:00:00+00:00,TN397_130,0.05605,0.035143350000000004
539,2021-12-13 05:00:00+00:00,TN397_130,0.0203,0.0127281
540,2021-12-13 06:00:00+00:00,TN397_130,0.01655,0.01037685
541,2021-12-13 07:00:00+00:00,TN397_130,0.01795,0.01125465
542,2021-12-13 08:00:00+00:00,TN397_130,0.0211,0.0132297
543,2021-12-13 09:00:00+00:00,TN397_130,0.0191,0.011975699999999999
544,2021-12-13 10:00:00+00:00,TN397_130,0.02165,0.01357455
545,2021-12-13 11:00:00+00:00,TN397_130,0.0232,0.0145464
546,2021-12-13 12:00:00+00:00,TN397_130,0.02425,0.015204750000000001
547,2021-12-13 13:00:00+00:00,TN397_130,0.02615,0.01639605
548,2021-12-13 14:00:00+00:00,TN397_130,0.0273,0.0171171
549,2021-12-13 15:00:00+00:00,TN397_130,1.1957,0.7497039
550,2021-12-13 16:00:00+00:00,TN397_130,99.1008,62.13620160000001
551,2021-12-13 17:00:00+00:00,TN397_130,1087.53195,681.88253265
552,2021-12-13 18:00:00+00:00,TN397_130,1930.60225,1210.48761075
553,2021-12-13 19:00:00+00:00,TN397_130,2020.0281,1266.5576187
554,2021-12-13 20:00:00+00:00,TN397_130,2178.22065,1365.7443475500002
555,2021-12-13 21:00:00+00:00,TN397_130,2248.71205,1409.94245535
556,2021-12-13 22:00:00+00:00,TN397_130,2395.528583333333,1501.9964217499996
557,2021-12-14 16:00:00+00:00,TN397_130,25.396833333333333,15.9238145
558,2021-12-14 17:00:00+00:00,TN397_130,469.77685,294.55008495000004
559,2021-12-14 18:00:00+00:00,TN397_130,1503.63655,942.78011685
560,2021-12-14 19:00:00+00:00,TN397_130,2062.8111,1293.3825597
561,2021-12-14 20:00:00+00:00,TN397_130,2203.1424,1381.3702848
562,2021-12-14 21:00:00+00:00,TN397_130,1691.6952,1060.6928904000001
563,2021-12-14 22:00:00+00:00,TN397_130,2253.7967,1413.1305309
